,Experiment,TrackID,Location,Track Displacement Y,Track Displacement X,Track Displacement Length,Track Duration,Track Length,Track Position X Start,Track Speed Max,Track Speed Mean,Track Speed Variation,Track Straightness,Alpha,Y Start Center,Gamma,Intensity,Mean InstaSpeed,Max Acceleration,Velocity X,Velocity Y,Time Interval,X Start Center,Filename,Experiment Num,Track Intensity Mean,Alphas,Mean Angle X,Mean Angle Y
137,22814,1000000000,Front,-6.88696,106.61399999999999,106.836,217.0,165.855,207.207,1.8979,0.764308,0.48803500000000005,0.6441560000000001,1.708980705,-18.409000000000002,37.538579399999996,615.5676875,0.694981781,0.318296,0.489835456,-0.023242931,7.0,24.793000000000003,Ang2Tracks.csv,,,,,
138,22814,1000000001,Front,-1.5039200000000001,162.694,162.701,238.0,219.071,246.699,2.10493,0.920465,0.363948,0.742687,1.8722071530000002,-1.693,36.68971657,558.5522857000001,0.854933743,0.363061,0.691502389,0.009957506,7.0,14.699000000000002,Ang2Tracks.csv,,,,,
139,22814,1000000002,Front,-19.3925,142.893,144.203,280.0,188.87599999999998,210.888,1.28859,0.674559,0.38706399999999996,0.7634770000000001,1.976558291,50.501000000000005,20.08949854,562.9357561,0.612240463,0.206195,0.496940024,-0.080091999,7.0,21.112,Ang2Tracks.csv,,,,,
140,22814,1000000003,Front,-19.2533,168.576,169.672,196.0,197.071,274.187,1.7244599999999999,1.00546,0.356042,0.8609680000000001,2.088953171,33.653,34.74760363,644.564,0.926268972,0.271102,0.882455952,-0.091916816,7.0,42.187,Ang2Tracks.csv,,,,,
141,22814,1000000004,Front,-16.3233,156.007,156.859,210.0,196.06400000000002,257.928,2.0912900000000003,0.933639,0.409117,0.800038,1.8140692109999998,-23.2908,43.06077206,599.1107742,0.855236935,0.263326,0.7366944679999999,-0.07594316200000001,7.0,25.928,Ang2Tracks.csv,,,,,
142,22814,1000000005,Front,-6.20216,183.114,183.21900000000002,266.0,239.952,279.49,2.10507,0.9020739999999999,0.400412,0.763566,1.9183481980000001,-4.902,31.788663800000002,621.5850512999999,0.8161971,0.31543499999999997,0.681641084,0.010362976999999999,7.0,47.49,Ang2Tracks.csv,,,,,
143,22814,1000000006,Front,10.2445,85.809,86.4183,119.0,117.79700000000001,277.998,2.26536,0.9898889999999999,0.5235920000000001,0.733622,1.660727684,-50.5377,60.37363925,582.0064444,0.9233877220000001,0.197077,0.739789383,0.107642344,7.0,45.998000000000005,Ang2Tracks.csv,,,,,
144,22814,1000000007,Front,7.17213,47.1796,47.7217,133.0,103.105,197.21599999999998,2.46983,0.775229,0.529662,0.462843,1.3178163090000001,-10.073,25.14987839,627.84755,0.651799195,0.322606,0.40971406899999996,0.01923302,7.0,34.784,Ang2Tracks.csv,,,,,
145,22814,1000000014,Front,4.4993,132.036,132.113,252.0,203.993,199.27200000000002,1.4464700000000001,0.809496,0.35003,0.647634,1.8469721330000002,11.22,34.11447519,590.5207297000001,0.7088045409999999,0.276633,0.51350947,0.019464362,7.0,32.728,Ang2Tracks.csv,,,,,
146,22814,1000000019,Front,56.7632,249.71599999999998,256.086,294.0,289.711,294.474,2.35181,0.9854120000000001,0.56528,0.8839370000000001,2.01173635,28.724,50.81260763,579.1828372,0.933086163,0.389802,0.83614187,0.196160412,7.0,62.474,Ang2Tracks.csv,,,,,
147,22814,1000000065,Front,5.63922,179.32,179.408,217.0,197.477,281.425,1.76278,0.910034,0.517157,0.908502,2.102149554,-17.401,37.61531795,631.4719062999999,0.873980772,0.290023,0.8038077159999999,0.032105046,7.0,49.425,Ang2Tracks.csv,,,,,
148,22814,1000000099,Front,12.6548,186.56599999999997,186.99400000000003,168.0,203.709,301.572,1.9018400000000002,1.21255,0.365935,0.91795,2.0450887680000003,12.968,76.48055639,594.92336,1.1492996000000002,0.416995,1.09924452,0.077803364,7.0,69.572,Ang2Tracks.csv,,,,,
149,22814,1000000158,Front,34.0382,157.531,161.167,210.0,205.666,219.00400000000002,1.8488900000000001,0.9793639999999999,0.44928999999999997,0.783632,1.91619395,43.876000000000005,56.32797696,565.1755806,0.903844871,0.330348,0.7337269000000001,0.14886332300000002,7.0,12.995999999999999,Ang2Tracks.csv,,,,,
150,12814,1000000000,Back,-105.523,174.063,203.551,376.0,317.705,201.493,1.87454,0.84496,0.431745,0.640691,1.426035542,87.105,56.94916932,124.11816670000002,0.685841404,0.31771900000000003,0.462961281,-0.2735093,8.0,80.493,Ang2Tracks.csv,,,,,
151,12814,1000000006,Back,-50.9672,115.444,126.194,384.0,227.565,246.137,1.4026100000000001,0.5926170000000001,0.508999,0.554541,1.865622435,-4.777,32.78065785,125.66993059999999,0.493387465,0.26711999999999997,0.294509203,-0.13791215199999998,8.0,125.137,Ang2Tracks.csv,,,,,
152,12814,1000000012,Back,-19.1736,204.771,205.667,400.0,313.055,164.94,1.82835,0.782637,0.488754,0.656968,1.2759112190000002,18.23,206.50728480000004,150.2982157,0.676351843,0.232727,0.5061795020000001,-0.051645249000000004,8.0,43.94,Ang2Tracks.csv,,,,,
153,12814,1000000043,Back,-15.0997,234.338,234.824,328.0,284.099,171.893,1.91583,0.8661549999999999,0.505106,0.826559,1.396880488,6.202000000000001,131.5391602,133.95865,0.795347419,0.352619,0.715295702,-0.038078798999999997,8.0,50.893,Ang2Tracks.csv,,,,,
154,12814,1000000057,Back,-55.1288,159.915,169.15,240.0,196.842,179.831,2.3071,0.820175,0.639034,0.8593200000000001,2.104776747,65.09,62.75318054,139.0710355,0.780821726,0.188117,0.657763985,-0.22991805699999998,8.0,58.831,Ang2Tracks.csv,,,,,
155,12814,1000000072,Back,-52.5026,202.548,209.24200000000002,288.0,251.697,208.565,1.9196099999999998,0.8739469999999999,0.43821000000000004,0.831325,1.145847095,-1.008,162.09059380000002,153.9622324,0.799631865,0.189162,0.702254884,-0.181600297,8.0,87.565,Ang2Tracks.csv,,,,,
156,12814,1000000077,Back,-77.6767,126.945,148.82399999999998,296.0,219.489,250.243,1.83433,0.741518,0.506268,0.678048,1.226803433,-13.183,228.1141266,151.3116579,0.702832705,0.21793200000000001,0.426650216,-0.27249501600000003,8.0,129.243,Ang2Tracks.csv,,,,,
157,12814,1000000079,Back,-32.3447,232.233,234.475,288.0,274.315,166.141,2.00293,0.9524819999999999,0.42466899999999996,0.854765,1.8615398490000001,23.705,90.52053209,157.7936946,0.896942865,0.25883,0.805509538,-0.119000632,8.0,45.141000000000005,Ang2Tracks.csv,,,,,
158,12814,1000000080,Back,-1.46698,178.975,178.981,200.0,208.588,159.72799999999998,2.18493,1.04294,0.48173299999999997,0.85806,1.7502971459999999,3.9389999999999996,38.780168100000004,146.31485769999998,0.9330248459999999,0.42881499999999995,0.8765145040000001,-0.020090817,8.0,38.728,Ang2Tracks.csv,,,,,
159,12814,1000000091,Back,-31.0195,232.31,234.372,224.0,252.83599999999998,181.199,2.15442,1.12873,0.36299499999999996,0.9269700000000001,0.769882324,3.9930000000000003,381.3872868,127.00888619999999,1.081874379,0.168373,1.029994724,-0.131408948,8.0,60.199,Ang2Tracks.csv,,,,,
160,12814,1000000092,Back,-5.98315,215.21,215.293,224.0,240.572,178.77599999999998,1.98963,1.07398,0.326194,0.894921,0.688620227,-3.904,901.2180502,122.04296210000001,1.012209552,0.20979,0.9486330340000001,-0.023102179,8.0,57.776,Ang2Tracks.csv,,,,,
161,12814,1000000113,Back,-60.7084,145.593,157.743,200.0,199.859,166.63299999999998,1.93198,0.999295,0.519055,0.789269,1.781754065,62.75899999999999,227.60903009999998,154.8333462,0.9452561540000001,0.292738,0.726103231,-0.296284548,8.0,45.633,Ang2Tracks.csv,,,,,
162,12814,1000000122,Back,-37.8638,237.426,240.426,312.0,281.305,164.275,1.55808,0.9016190000000001,0.397713,0.8546809999999999,1.003946382,-23.51,660.1708207,119.8088675,0.828921525,0.269838,0.75285573,-0.11437149199999999,8.0,43.275,Ang2Tracks.csv,,,,,
163,12814,1000000154,Back,-32.5639,77.1254,83.7181,168.0,136.579,175.845,1.8381900000000002,0.812968,0.5362640000000001,0.612967,1.848536547,15.241,205.0908911,132.8896318,0.6722552270000001,0.453693,0.451113527,-0.204845382,8.0,54.845,Ang2Tracks.csv,,,,,
164,12814,1000000163,Back,-27.8368,234.554,236.2,280.0,302.262,181.96,2.55822,1.07951,0.390909,0.7814439999999999,1.8067374580000002,-5.472,67.65904974,166.8165194,1.005814167,0.303616,0.8617094470000001,-0.112479447,8.0,60.96,Ang2Tracks.csv,,,,,
165,12814,1000000229,Back,-27.8163,129.128,132.09,232.0,190.68,168.637,1.45394,0.821897,0.347744,0.692733,1.658496472,31.223000000000003,95.86891829999999,120.3410733,0.680276033,0.285777,0.540417307,-0.11661163199999999,8.0,47.637,Ang2Tracks.csv,,,,,
166,12814,1000000261,Back,14.5014,139.92,140.67,152.0,158.512,254.738,1.89258,1.04285,0.369777,0.8874350000000001,1.222994407,28.004,558.1104680999999,109.19917,0.97974365,0.199224,0.8972046,0.09467662,8.0,133.738,Ang2Tracks.csv,,,,,
167,12814,1000000299,Back,-55.0209,200.957,208.35299999999998,176.0,233.199,172.66299999999998,2.92773,1.32499,0.44639700000000004,0.8934549999999999,0.6407135860000001,2.85,2041.048308,108.7422304,1.246953652,0.335945,1.1092937390000002,-0.297679948,8.0,51.663000000000004,Ang2Tracks.csv,,,,,
168,31014,1000000000,Front,62.7764,211.338,220.465,420.0,302.317,360.129,1.61186,0.719801,0.448549,0.729251,1.8625103930000002,-21.881999999999998,25.90620877,624.5251311000001,0.663243715,0.218317,0.500936972,0.16138199,7.0,163.129,Ang2Tracks.csv,,,,,
169,31014,1000000001,Front,-0.426331,179.579,179.579,413.0,309.077,367.10400000000004,1.7364,0.74837,0.42468199999999995,0.581017,1.7226670880000001,-12.300999999999998,22.36514846,555.3078167,0.634684227,0.267386,0.443755267,0.011325045,7.0,170.104,Ang2Tracks.csv,,,,,
170,31014,1000000002,Front,23.8902,217.792,219.09799999999998,245.0,246.65400000000002,352.121,3.53905,1.00675,0.736934,0.88828,1.343934974,1.6269999999999998,166.1726746,440.55884169999996,0.9803833609999999,0.45585200000000003,0.891755456,0.095784989,7.0,155.121,Ang2Tracks.csv,,,,,
171,31014,1000000003,Front,-72.1715,122.51700000000001,142.194,231.0,218.041,432.35400000000004,2.79785,0.943901,0.534233,0.652144,1.610279552,-40.013000000000005,39.68527056,249.6378824,0.8442354740000001,0.23362800000000003,0.567311771,-0.304010713,7.0,235.354,Ang2Tracks.csv,,,,,
172,31014,1000000004,Front,0.169128,224.63099999999997,224.63099999999997,336.0,287.967,335.36199999999997,2.4288,0.8570459999999999,0.420868,0.780057,1.705932166,38.096,41.34986635,342.4336735,0.7688393609999999,0.407409,0.687249041,0.0051276379999999995,7.0,138.362,Ang2Tracks.csv,,,,,
173,31014,1000000005,Front,9.92773,250.763,250.959,315.0,285.427,359.98900000000003,2.30603,0.9061170000000001,0.494055,0.8792409999999999,1.6151447380000001,-41.478,70.97471476,335.15495649999997,0.854546283,0.211544,0.800870304,0.035762298,7.0,162.989,Ang2Tracks.csv,,,,,
174,31014,1000000265,Front,34.2653,84.499,91.1822,56.0,92.9416,559.262,2.67972,1.65967,0.309398,0.9810700000000001,2.036784476,32.98,120.80562759999998,202.74366669999998,1.641751111,0.360521,1.4972217780000001,0.602070556,7.0,362.26199999999994,Ang2Tracks.csv,,,,,
175,31314,1000000000,Back,-13.2138,87.0901,88.0868,357.0,217.761,110.713,1.694652381,0.60997619,0.614015,0.404511,1.555716476,11.24,30.80080592,11.40340962,0.543140188,0.287150227,0.238088623,-0.033079507,7.0,189.287,Ang2Tracks.csv,,,,,
176,31314,1000000001,Back,-8.61139,97.2696,97.65,462.0,195.547,220.64,1.25777619,0.423261905,0.573379,0.49936899999999995,1.7097461880000002,11.632,9.161189726,9.72876209,0.339028465,0.302845238,0.20969297399999998,-0.020864864,7.0,79.36,Ang2Tracks.csv,,,,,
177,31314,1000000002,Back,-24.7787,101.741,104.715,433.9986,224.78400000000002,232.774,1.577919048,0.5179357139999999,0.5832,0.465847,1.238006414,-26.728,31.34395637,10.1833854,0.410442636,0.294296485,0.233247103,-0.055312568,7.0,67.226,Ang2Tracks.csv,,,,,
178,31314,1000000003,Back,12.1812,155.293,155.77,819.0,443.722,158.276,1.4900333330000002,0.541785714,0.561359,0.351053,1.6530833480000002,-23.375999999999998,19.43051268,11.67504872,0.49110891700000003,0.335088435,0.187385685,0.015419671999999999,7.0,141.724,Ang2Tracks.csv,,,,,
179,31314,1000000004,Back,-19.9785,167.378,168.56599999999997,538.9986,327.83099999999996,212.97299999999998,1.4286785709999998,0.608221429,0.573574,0.5141859999999999,1.834321721,-11.672,16.24583139,10.66976167,0.489905849,0.35087415,0.305786634,-0.039223626,7.0,87.027,Ang2Tracks.csv,,,,,
180,31314,1000000005,Back,-8.93463,3.1295599999999997,9.46688,139.99986,63.808,170.53400000000002,1.200330952,0.455771429,0.68067,0.148365,0.742705747,18.385,33.95354912,9.192909524,0.40962520399999997,0.28574093,0.006857714,-0.062406137,7.0,129.466,Ang2Tracks.csv,,,,,
181,31314,1000000006,Back,95.1448,70.4512,118.389,798.0,408.528,25.7884,1.754680952,0.511940476,0.538981,0.28979299999999997,1.5347634190000001,-95.18,17.64210861,12.15138983,0.41865668899999997,0.27307483,0.089750145,0.119139859,7.0,274.2116,Ang2Tracks.csv,,,,,
182,31314,1000000007,Back,26.6306,107.16,110.419,819.0,385.158,77.085,1.5460833330000001,0.47027857100000003,0.5453600000000001,0.28668499999999997,1.7124820630000002,-67.363,12.24827335,11.92483636,0.40491752799999997,0.34530612200000005,0.129152658,0.031266476,7.0,222.915,Ang2Tracks.csv,,,,,
183,31314,1000000008,Back,45.09,156.128,162.509,511.0014,261.012,131.851,1.651378571,0.510788095,0.626417,0.622609,1.873769161,-30.412,14.13323891,11.53862095,0.449298462,0.207621315,0.29950042600000004,0.08522040199999999,7.0,168.149,Ang2Tracks.csv,,,,,
184,31314,1000000009,Back,-4.19751,5.2533,6.7243,91.00014,19.765,150.018,0.357702381,0.21719738100000002,0.40186700000000003,0.340213,0.760233662,-55.433,6.373669531,8.905369286,0.180276823,0.076164966,0.051345269000000006,-0.054170805999999995,7.0,149.982,Ang2Tracks.csv,,,,,
185,31314,1000000010,Back,-43.9821,131.684,138.835,420.0,208.02700000000002,141.054,1.30837619,0.495302381,0.524566,0.6673899999999999,1.892070249,-54.556999999999995,10.89487533,10.90962902,0.436712217,0.205308957,0.310036724,-0.10488261,7.0,158.946,Ang2Tracks.csv,,,,,
186,31314,1000000037,Back,-17.8196,31.07,35.8174,391.99986,138.817,148.016,1.291130952,0.35412619,0.6623020000000001,0.25801799999999997,1.274383072,29.846999999999998,8.03119942,9.038525263,0.260653663,0.368533447,0.078137372,-0.048164041,7.0,151.984,Ang2Tracks.csv,,,,,
187,31314,1000000061,Back,24.0289,183.158,184.727,706.9986,409.079,221.52900000000002,1.709116667,0.578611905,0.629452,0.45156899999999994,1.8080218069999998,-27.816,20.63361619,12.14774455,0.502730446,0.295914399,0.26110326,0.035593793,7.0,78.471,Ang2Tracks.csv,,,,,
188,31314,1000000094,Back,-13.1592,105.461,106.279,238.00014,141.328,253.512,1.387578571,0.593814286,0.455138,0.7520020000000001,1.637837025,-34.558,24.64694556,10.34620857,0.527826605,0.280488095,0.423400868,-0.052397313,7.0,46.488,Ang2Tracks.csv,,,,,
189,31314,1000000126,Back,-21.4638,155.834,157.305,525.0,243.535,236.08,1.220904762,0.46387619,0.600634,0.6459239999999999,1.7436858530000001,-8.474,14.69703438,15.32194447,0.403415934,0.197268707,0.298687562,-0.042485157,7.0,63.92,Ang2Tracks.csv,,,,,
190,31314,1000000139,Back,11.859000000000002,197.981,198.33599999999998,454.9986,267.161,241.202,1.4325785709999999,0.5871690479999999,0.535114,0.742384,1.8359483980000002,-5.041,18.63726466,10.87943333,0.534377828,0.251238095,0.430279075,0.031082285,7.0,58.798,Ang2Tracks.csv,,,,,
191,31314,1000000201,Back,19.1053,84.7928,86.9185,496.9986,173.13099999999997,147.507,0.910345238,0.348352381,0.576318,0.502039,1.799669679,-60.401,5.563221284,10.57357083,0.29682887199999997,0.163921202,0.166729822,0.037073157999999995,7.0,152.493,Ang2Tracks.csv,,,,,
192,31314,1000000213,Back,12.0364,160.815,161.264,385.00014,209.196,210.135,1.895807143,0.543366667,0.698655,0.770876,1.939860959,-6.581,17.10741547,10.75519411,0.47993283600000003,0.27180102,0.41099802399999996,0.031721125,7.0,89.865,Ang2Tracks.csv,,,,,
193,31314,1000000253,Back,4.919919999999999,104.369,104.485,420.0,157.569,260.394,1.178878571,0.375164286,0.704915,0.6631060000000001,1.5408162490000001,0.885,8.740061047000001,10.41748131,0.33201281,0.28249659899999996,0.2510411,0.005049596,7.0,39.606,Ang2Tracks.csv,,,,,
194,31314,1000000323,Back,16.3925,93.4302,94.8574,496.9986,216.40599999999998,195.515,1.1953,0.43542381,0.575689,0.43833,1.272335006,-46.163999999999994,27.83694332,13.06220236,0.389533313,0.198176871,0.185955393,0.032043327999999996,7.0,104.485,Ang2Tracks.csv,,,,,
195,31314,1000000353,Back,25.781999999999996,195.859,197.548,391.99986,268.83099999999996,232.755,2.12512381,0.685792857,0.715832,0.734842,1.9270821790000001,-20.351,26.88445213,12.29149246,0.607048684,0.490002834,0.497296038,0.065948097,7.0,67.245,Ang2Tracks.csv,,,,,
196,31314,1000000354,Back,20.5547,134.495,136.05700000000002,231.0,174.99400000000003,203.063,2.4115,0.757547619,0.691588,0.777497,1.777404948,-38.208,45.54533712,10.70050176,0.730310098,0.340659864,0.5938866110000001,0.100043602,7.0,96.93700000000001,Ang2Tracks.csv,,,,,
197,31314,1000000356,Back,9.99194,74.1479,74.8181,385.00014,133.109,249.855,0.888833333,0.345738095,0.525323,0.562081,1.6816179,-7.874,6.759870382000001,11.97358607,0.298488074,0.13778288,0.193222015,0.025576309,7.0,50.145,Ang2Tracks.csv,,,,,
198,31314,1000000367,Back,4.87207,152.738,152.816,496.9986,246.396,260.45099999999996,2.56552381,0.49576666700000005,0.768067,0.620206,1.7163570209999999,-28.467,17.3779401,14.59891319,0.433863261,0.506722222,0.307083705,0.013284811,7.0,39.549,Ang2Tracks.csv,,,,,
199,31314,1000000398,Back,1.8584599999999998,72.167,72.1909,133.00014,93.8617,240.39,2.236830952,0.70572619,0.7741819999999999,0.76912,1.6269445219999998,-33.471,15.42670972,11.8584815,0.710572798,0.269578231,0.610611482,0.031999083,7.0,59.61,Ang2Tracks.csv,,,,,
200,31314,1000000585,Back,6.5542,62.449,62.792,322.00014,152.85299999999998,158.249,1.58387619,0.47469761899999996,0.59859,0.410801,1.177302773,-9.891,35.26669139,11.17222574,0.415213055,0.226006803,0.194292443,0.027144707999999997,7.0,141.751,Ang2Tracks.csv,,,,,
201,31314,1000000611,Back,6.39764,19.7971,20.8051,286.99986,123.24799999999999,59.8407,0.938530952,0.42943571399999997,0.431094,0.16880699999999998,1.434675759,-83.04299999999999,7.629752068999999,10.60737524,0.330241803,0.226829365,0.066634948,0.028864302,7.0,240.1593,Ang2Tracks.csv,,,,,
202,31314,1000000623,Back,15.3115,153.97,154.73,532.0014,352.108,245.72400000000002,1.9606952380000002,0.661857143,0.530362,0.439438,1.7124415590000002,-9.823,23.13532102,12.39990013,0.553711827,0.35467913799999995,0.284520155,0.027161621,7.0,54.276,Ang2Tracks.csv,,,,,
203,31314,1000000818,Back,-14.880999999999998,131.576,132.414,448.0014,253.767,212.782,2.147066667,0.566445238,0.783375,0.521794,1.9022780780000001,13.270999999999999,17.15898183,11.60966185,0.51622467,0.33534127,0.282985838,-0.032407214,7.0,87.21799999999999,Ang2Tracks.csv,,,,,
204,31314,1000000901,Back,23.0968,98.2583,100.936,343.00014,245.91400000000002,263.442,1.542454762,0.71695,0.449966,0.410455,0.998223712,-31.141,60.08099168,18.9718926,0.589210867,0.332227891,0.275920377,0.065991038,7.0,36.558,Ang2Tracks.csv,,,,,
205,31314,1000001238,Back,1.88983,15.3292,15.4453,55.99986,17.9118,255.46,0.461316667,0.319854762,0.260168,0.862295,1.84186362,-48.089,5.161921043,11.414769999999999,0.306035159,0.05455102,0.272545582,0.03256655,7.0,44.54,Ang2Tracks.csv,,,,,
206,121113,1000000000,Back,0.261414,77.2435,77.244,190.0,103.735,658.747,1.0933,0.545976,0.449321,0.744625,2.004707642,-38.555,15.61363904,194.43433000000002,0.47646245,0.161951,0.40974350000000004,-0.012089455,10.0,70.253,Ang2Tracks.csv,,,,,
207,121113,1000000004,Back,-3.9326199999999996,92.4348,92.5184,150.0,106.97,557.58,1.39134,0.713136,0.586777,0.8648959999999999,1.632539846,-17.766,99.83639741,222.202375,0.674894456,0.117031,0.616956706,-0.04706115,10.0,171.42,Ang2Tracks.csv,,,,,
208,121113,1000000010,Back,-19.1533,245.07299999999998,245.82,430.0,314.125,660.1030000000001,1.4670100000000001,0.7305229999999999,0.42051700000000003,0.782555,1.748212643,-31.35,72.08123792,293.2571818,0.665532302,0.15442999999999998,0.575015015,-0.037436523,10.0,68.89699999999999,Ang2Tracks.csv,,,,,
209,121113,1000000016,Back,-24.4071,140.385,142.491,90.0,145.15,672.279,2.37679,1.61277,0.367237,0.981685,1.770764539,-8.269,430.66138820000003,186.7525,1.5351355,0.142205,1.4891428,-0.26488497,10.0,56.721000000000004,Ang2Tracks.csv,,,,,
210,121113,1000000017,Back,3.12677,256.262,256.282,390.0,297.346,684.0419999999999,1.89733,0.762425,0.540954,0.8618969999999999,1.953528687,-46.542,63.83965332,235.14305,0.715767275,0.185625,0.64756355,0.012378572,10.0,44.958,Ang2Tracks.csv,,,,,
211,121113,1000000029,Back,-4.04016,106.31700000000001,106.39399999999999,110.0,130.41,668.591,1.9103,1.18554,0.36998000000000003,0.815846,1.398268113,-15.917,395.044383,177.05645,1.072262083,0.211883,0.970622333,-0.029403942000000002,10.0,60.409,Ang2Tracks.csv,,,,,
212,121113,1000000035,Back,-55.3762,203.47799999999998,210.878,350.0,254.472,675.17,2.34978,0.727064,0.559908,0.8286879999999999,2.058544772,36.419000000000004,44.58478652,216.3849167,0.694127583,0.21785,0.575107167,-0.166426031,10.0,53.83,Ang2Tracks.csv,,,,,
213,121113,1000000051,Back,-38.4092,222.458,225.74900000000002,330.0,283.759,657.128,1.58217,0.859876,0.411657,0.795567,1.960032026,13.134,58.54370555,194.9559971,0.7645839879999999,0.26047800000000004,0.6812312709999999,-0.121127844,10.0,71.872,Ang2Tracks.csv,,,,,
214,121113,1000000065,Back,-15.5126,190.862,191.49200000000002,330.0,228.96400000000003,675.296,1.40777,0.6938310000000001,0.46385600000000005,0.8363389999999999,1.8634208019999998,-16.082,49.78565539,241.16588240000002,0.630580706,0.2132,0.589062903,-0.04596303400000001,10.0,53.70399999999999,Ang2Tracks.csv,,,,,
215,121113,1000000085,Back,-42.1201,191.674,196.248,320.0,311.863,690.3810000000001,1.69511,0.9745719999999999,0.377747,0.629275,1.433157908,-2.227,117.97613840000001,334.2188788,0.795433545,0.262074,0.596536603,-0.128773757,10.0,38.619,Ang2Tracks.csv,,,,,
216,121113,1000000088,Back,-18.3647,94.2464,96.01899999999999,250.0,154.16,672.434,1.0525200000000001,0.616642,0.330844,0.622851,1.7387904809999999,37.469,20.66772478,205.3158846,0.48212299999999997,0.175036,0.398107365,-0.07210395900000001,10.0,56.566,Ang2Tracks.csv,,,,,
217,121113,1000000089,Back,-0.78009,129.259,129.261,120.0,139.589,636.3340000000001,1.7350599999999998,1.16324,0.315288,0.926013,2.057047985,0.473,102.00284040000001,168.84183080000003,1.082298462,0.188849,1.061234308,-0.020599568999999998,10.0,92.666,Ang2Tracks.csv,,,,,
218,121113,1000000098,Back,-35.796,228.44799999999998,231.236,280.0,266.85,674.684,2.5843599999999998,0.9530350000000001,0.560376,0.866539,1.996938801,-11.704,83.11170702,209.85803450000003,0.8856658279999999,0.275335,0.797970655,-0.133408434,10.0,54.316,Ang2Tracks.csv,,,,,
219,121113,1000000101,Back,18.5663,105.897,107.512,160.0,128.007,683.143,1.5741,0.800046,0.46282,0.8398909999999999,2.033195639,-39.931999999999995,46.035205600000005,198.6362,0.7360167879999999,0.144468,0.624372806,0.139736253,10.0,45.857,Ang2Tracks.csv,,,,,
220,121113,1000000113,Back,-12.2366,124.60600000000001,125.206,180.0,189.761,685.966,2.3683400000000003,1.05423,0.46733800000000003,0.659806,1.6737673919999998,-11.812999999999999,114.1143889,263.3013684,0.851450158,0.309056,0.721402705,-0.102734715,10.0,43.034,Ang2Tracks.csv,,,,,
221,121113,1000000117,Back,-36.8871,149.042,153.539,280.0,226.88400000000001,583.725,1.45918,0.8103,0.360102,0.67673,1.6240739130000001,-39.731,97.24783377,214.81317239999998,0.740006724,0.17739000000000002,0.533092814,-0.122690046,10.0,145.275,Ang2Tracks.csv,,,,,
222,121113,1000000125,Back,-38.2526,136.826,142.07299999999998,250.0,175.028,686.628,1.7528,0.7001109999999999,0.503078,0.811715,1.8799561390000001,24.601999999999997,43.8341196,852.3878462000001,0.642726812,0.168621,0.567612735,-0.140408945,10.0,42.372,Ang2Tracks.csv,,,,,
223,121113,1000000168,Back,-17.8172,125.962,127.21600000000001,210.0,153.55,542.99,2.85186,0.731191,0.6623359999999999,0.8285,1.7976719680000002,16.160999999999998,47.45647735,214.8698636,0.7208184409999999,0.20860599999999999,0.644819127,-0.073952027,10.0,186.01,Ang2Tracks.csv,,,,,
224,121113,1000000170,Back,-13.0259,129.082,129.738,180.0,172.834,676.768,2.3466299999999998,0.960191,0.547763,0.750649,1.782676802,-14.543,60.4340052,207.132,0.920982053,0.189621,0.757085947,-0.067170263,10.0,52.232,Ang2Tracks.csv,,,,,
225,121113,1000000172,Back,2.7098400000000002,103.455,103.491,200.0,132.44299999999998,528.727,1.41735,0.6622170000000001,0.5116850000000001,0.7813939999999999,1.9833369580000002,3.844,33.46954445,177.71258569999998,0.582563476,0.164126,0.51971619,0.019708806000000002,10.0,200.273,Ang2Tracks.csv,,,,,
226,121113,1000000173,Back,-41.5165,133.355,139.668,250.0,171.885,537.102,1.24984,0.687539,0.447275,0.8125680000000001,1.682933252,-32.864000000000004,69.64694479,172.21536919999997,0.622481677,0.140587,0.528459131,-0.172486625,10.0,191.898,Ang2Tracks.csv,,,,,
227,121113,1000000186,Back,-39.0911,62.321000000000005,73.5664,190.0,135.796,670.65,1.2835299999999998,0.7147140000000001,0.377481,0.541744,1.570977211,46.513999999999996,20.16052257,247.151945,0.58070455,0.15428599999999998,0.344539315,-0.21589377699999998,10.0,58.35,Ang2Tracks.csv,,,,,
228,121113,1000000211,Back,-30.7545,86.87200000000001,92.1552,220.0,166.065,558.216,1.11764,0.75484,0.294502,0.5549350000000001,1.843615468,-35.302,30.20116823,222.22239130000003,0.576193457,0.174895,0.378070491,-0.141498548,10.0,170.78400000000002,Ang2Tracks.csv,,,,,
229,121113,1000000245,Back,-57.2066,112.756,126.43700000000001,210.0,175.127,608.396,1.60148,0.833937,0.404213,0.7219770000000001,1.803734969,8.032,45.99421123,184.3953182,0.73743575,0.17768699999999998,0.544644027,-0.306354764,10.0,120.604,Ang2Tracks.csv,,,,,
230,121113,1000000251,Back,-11.4049,92.4523,93.1531,180.0,133.999,652.139,1.38114,0.74444,0.358375,0.695177,1.6016193719999998,1.525,41.18233628,246.5698684,0.6738743159999999,0.10564100000000001,0.534437579,-0.077551589,10.0,76.861,Ang2Tracks.csv,,,,,
231,121113,1000000308,Back,-19.3052,102.304,104.11,200.0,146.679,540.212,1.55325,0.7333930000000001,0.528493,0.70978,1.6089780409999999,-34.34,109.88108590000002,200.8338095,0.66267,0.133831,0.478570195,-0.108509776,10.0,188.78799999999998,Ang2Tracks.csv,,,,,
