,date,state,Population,Per100kDeath,Per100kTests,Per100kDeathCumulative,Per100kTestsCumulative,Date,DateTime
4589,20200716,WI,5686986.0,0.07033602685148162,251.6798880813141,14.7353976253854,13061.55844238055,716,2020-07-16
4588,20200716,WA,6724540.0,0.25280539635424876,229.17552724796045,21.131556954081617,13268.357389501736,716,2020-07-16
4587,20200716,VT,625741.0,0.0,108.9907805306029,8.949389603685871,12631.424183488058,716,2020-07-16
4585,20200716,VA,8001024.0,0.18747600307160683,169.54079877775646,25.084289210980995,10847.74898812952,716,2020-07-16
4584,20200716,UT,2763885.0,0.036180955430490054,269.4757560462899,8.466343570734672,15902.542978452433,716,2020-07-16
4583,20200716,TX,25145561.0,0.5130130125154098,229.28897867898036,14.161545252460266,10736.905014765827,716,2020-07-16
4582,20200716,TN,6346105.0,0.2048500615732012,410.0783078754606,12.54312684709755,17706.876895355497,716,2020-07-16
4581,20200716,SD,814180.0,0.49129185192463587,60.551720749711365,14.12464074283328,11549.780146896264,716,2020-07-16
4580,20200716,SC,4625364.0,1.5566342454345214,302.2681025752784,23.13331448076303,11673.978523636195,716,2020-07-16
4579,20200716,RI,1052567.0,0.09500582860758508,402.06466666730006,93.86575866429406,29004.709438924077,716,2020-07-16
4577,20200716,PA,12702379.0,0.1259606566612443,118.02513529158593,54.89522868117854,7743.754142432689,716,2020-07-16
4576,20200716,OR,3831074.0,0.052204682029112465,186.89276166422263,6.499482912624502,8325.237257228651,716,2020-07-16
4575,20200716,OK,3751351.0,0.15994237809258585,253.0288421424708,11.675793600758766,12177.39955552013,716,2020-07-16
4574,20200716,OH,11536504.0,0.24270784286123423,226.84515170280358,26.89722987137178,9437.807155443279,716,2020-07-16
4573,20200716,NY,19378102.0,0.056765105271919816,375.08833424449926,129.08384938834567,25395.727610474954,716,2020-07-16
4572,20200716,NV,2700551.0,0.2962358422410834,237.65520443790916,23.180454655364773,13732.12355552626,716,2020-07-16
4571,20200716,NM,2059179.0,0.2913782628902101,339.89274366143013,27.049615404974507,21222.29296238938,716,2020-07-16
4570,20200716,NJ,8791894.0,0.3525975176679792,199.69531024828098,175.82104606811683,20017.347797869264,716,2020-07-16
4569,20200716,NH,1316470.0,0.15192142623834953,247.4800033422714,29.928520968954853,14535.386298206568,716,2020-07-16
4568,20200716,NE,1826341.0,0.27377143698794476,190.8734458679951,15.933497632698385,12222.744821476383,716,2020-07-16
4567,20200716,ND,672591.0,0.14867876614465553,590.403380360427,12.191658823861752,35214.417082595515,716,2020-07-16
4566,20200716,NC,9535483.0,0.20974291496298617,294.8985384379585,16.6535874480611,13767.07399090324,716,2020-07-16
4565,20200716,MT,989415.0,0.10106982408797117,412.5670219270983,3.537443843078991,12920.766311406234,716,2020-07-16
4564,20200716,MS,2967297.0,0.6066126848778535,237.3540633108179,44.080521767790685,12263.68644594727,716,2020-07-16
4562,20200716,MO,5988927.0,0.18367230056402423,189.58320914581194,18.584297320705364,8837.993850985325,716,2020-07-16
4561,20200716,MN,5303925.0,0.15083169539539115,277.4360497178976,29.525304373647817,15181.436389089211,716,2020-07-16
4560,20200716,MI,9883640.0,0.18211913829317944,275.5563739674856,64.22734943806128,14115.791348126802,716,2020-07-16
4559,20200716,ME,1328361.0,0.0,190.53555471743,8.582004440058087,9821.275993498755,716,2020-07-16
4558,20200716,MD,5773552.0,0.10392216091584522,215.48260065900504,57.97124543088899,11994.85169614823,716,2020-07-16
4557,20200716,MA,6547629.0,0.18327244869860526,268.585773567806,127.98526000785934,20467.699070915594,716,2020-07-16
4556,20200716,LA,4533372.0,0.5294072491734629,505.958919762155,76.87434430706325,22591.06466444845,716,2020-07-16
4555,20200716,KY,4339367.0,0.11522417901044092,202.61019637195932,14.97914327135732,10762.837068171464,716,2020-07-16
4554,20200716,KS,2853118.0,0.0,0.0,10.479762841915408,8389.908864617588,716,2020-07-16
4553,20200716,IN,6483802.0,0.1542304962427909,138.32933208015913,43.10742369986005,9185.320588136407,716,2020-07-16
4552,20200716,IL,12830632.0,0.19484620866688404,335.1822419971206,58.0797578794248,16552.09969391999,716,2020-07-16
4551,20200716,ID,1567582.0,0.4465476128202544,185.827599449343,7.017176772889711,8679.290780322815,716,2020-07-16
4550,20200716,IA,3046355.0,0.5252178423066255,299.99786630251566,25.538717582159663,13013.946175018998,716,2020-07-16
4549,20200716,HI,1360301.0,0.0,134.52904908545977,1.617289114688587,7306.250601888847,716,2020-07-16
4547,20200716,GA,9687653.0,0.13419142902826928,239.88266301445768,32.04078428490368,12162.099530195806,716,2020-07-16
4546,20200716,FL,18801310.0,0.8297294177905689,423.720474796703,25.434397922272435,14975.647973465679,716,2020-07-16
4545,20200716,DE,897934.0,0.0,165.0455378680393,58.022081801112336,16133.702477019468,716,2020-07-16
4544,20200716,DC,601723.0,0.4985682780947379,381.90330102056924,95.39273054212653,23306.737485520745,716,2020-07-16
4543,20200716,CT,3574097.0,0.2518118562534816,403.5984473840525,122.80024856628123,17629.152202640274,716,2020-07-16
4542,20200716,CO,5029196.0,0.13918725776446175,171.27986262615337,31.83411424012904,10235.075348027796,716,2020-07-16
4541,20200716,CA,37253956.0,0.31674488475801066,328.1047521503488,19.716026936843967,15878.872031738054,716,2020-07-16
4540,20200716,AZ,6392017.0,0.9073818170383464,208.18154895395304,38.98612910447516,11709.777993393947,716,2020-07-16
4538,20200716,AR,2915918.0,0.20576710319014457,169.14055882229886,11.694430364639883,13722.745289819535,716,2020-07-16
4537,20200716,AL,4779736.0,0.3975114943586842,208.63076956551575,25.73363884532535,11510.656655514029,716,2020-07-16
4536,20200716,AK,710231.0,0.0,975.5980800612757,2.3935874384531233,22953.377140676763,716,2020-07-16
4535,20200717,WY,563626.0,0.0,96.51790371629414,4.258142811012977,7805.885463055289,717,2020-07-17
4534,20200717,WV,1852994.0,0.05396671548855528,182.29956492033975,5.396671548855528,12010.400465408955,717,2020-07-17
4533,20200717,WI,5686986.0,0.03516801342574081,236.61039432838413,14.770565638811139,13298.168836708934,717,2020-07-17
4532,20200717,WA,6724540.0,0.08922543400738192,243.8382402365069,21.220782388089,13512.19562973824,717,2020-07-17
4531,20200717,VT,625741.0,0.0,52.09823233574274,8.949389603685871,12683.5224158238,717,2020-07-17
4529,20200717,VA,8001024.0,0.07499040122864273,154.9176705381711,25.159279612209637,11002.666658667691,717,2020-07-17
4528,20200717,UT,2763885.0,0.036180955430490054,299.5059490535966,8.502524526165162,16202.04892750603,717,2020-07-17
4527,20200717,TX,25145561.0,0.6919710401370643,268.30182870050106,14.853516292597329,11005.206843466329,717,2020-07-17
4526,20200717,TN,6346105.0,0.2993962438377556,425.0638777643925,12.842523090935307,18131.940773119888,717,2020-07-17
4525,20200717,SD,814180.0,0.12282296298115897,237.90807929450492,14.24746370581444,11787.688226190769,717,2020-07-17
4524,20200717,SC,4625364.0,0.5621179219624661,289.9447481322551,23.695432402725494,11963.92327176845,717,2020-07-17
4523,20200717,RI,1052567.0,0.19001165721517016,358.5519971650261,94.05577032150923,29363.261436089106,717,2020-07-17
4521,20200717,PA,12702379.0,0.14957827978522764,123.98464885987104,55.04480696096376,7867.73879129256,717,2020-07-17
4520,20200717,OR,3831074.0,0.13051170507278115,137.01118798540566,6.629994617697283,8462.248445214058,717,2020-07-17
4519,20200717,OK,3751351.0,0.18659944110801682,219.30765742795063,11.862393041866783,12396.707212948082,717,2020-07-17
4518,20200717,OH,11536504.0,0.07801323520539671,236.9088590442997,26.975243106577175,9674.716014487578,717,2020-07-17
4517,20200717,NY,19378102.0,0.051604641156290744,403.74955194270314,129.13545402950197,25799.47716241766,717,2020-07-17
4516,20200717,NV,2700551.0,0.40732428308148966,228.24971644675477,23.587778938446263,13960.373271973018,717,2020-07-17
4515,20200717,NM,2059179.0,0.2428152190751751,309.00664779506786,27.29243062404968,21531.299610184447,717,2020-07-17
4514,20200717,NJ,8791894.0,0.21610815599005176,102.63999998180142,176.03715422410687,20119.987797851067,717,2020-07-17
4513,20200717,NH,1316470.0,0.07596071311917477,265.7105744908733,30.00448168207403,14801.096872697442,717,2020-07-17
4512,20200717,NE,1826341.0,0.4380342991807116,162.45597070864642,16.371531931879097,12385.20079218503,717,2020-07-17
4511,20200717,ND,672591.0,0.0,597.8373186676598,12.191658823861752,35812.25440126318,717,2020-07-17
4510,20200717,NC,9535483.0,0.18876862346668755,327.3772288199769,16.84235607152779,14094.451219723216,717,2020-07-17
4509,20200717,MT,989415.0,0.20213964817594235,259.1430289615581,3.7395834912549337,13179.909340367793,717,2020-07-17
4508,20200717,MS,2967297.0,0.8088169131704712,254.91213046756022,44.88933868096116,12518.598576414834,717,2020-07-17
4506,20200717,MO,5988927.0,0.133579854955654,143.51485666798075,18.717877175661016,8981.508707653307,717,2020-07-17
4505,20200717,MN,5303925.0,0.13197773347096725,269.5928015573373,29.657282107118785,15451.02919064655,717,2020-07-17
4504,20200717,MI,9883640.0,0.07082410933623644,307.0933380819212,64.29817354739751,14422.884686208725,717,2020-07-17
4503,20200717,ME,1328361.0,0.07528074070226391,224.56244951485328,8.65728518076035,10045.838443013608,717,2020-07-17
4502,20200717,MD,5773552.0,0.20784432183169044,271.70448971447735,58.179089752720685,12266.556185862706,717,2020-07-17
4501,20200717,MA,6547629.0,0.3359994892807763,274.7559460073257,128.32125949714012,20742.45501692292,717,2020-07-17
4500,20200717,LA,4533372.0,0.5294072491734629,436.82715647425357,77.40375155623673,23027.891820922705,717,2020-07-17
4499,20200717,KY,4339367.0,0.18435868641670547,346.24865792637496,15.163501957774026,11109.08572609784,717,2020-07-17
4498,20200717,KS,2853118.0,0.0,349.75770367717,10.479762841915408,8739.666568294757,717,2020-07-17
4497,20200717,IN,6483802.0,0.1233843969942327,139.99502143958128,43.23080809685428,9325.315609575986,717,2020-07-17
4496,20200717,IL,12830632.0,0.10132002850677971,340.86395744184694,58.18107790793158,16892.963651361835,717,2020-07-17
4495,20200717,ID,1567582.0,0.2551700644687168,218.55316021745594,7.272346837358429,8897.843940540271,717,2020-07-17
4494,20200717,IA,3046355.0,0.19695669086498455,197.0223430952729,25.73567427302465,13210.968518114272,717,2020-07-17
4493,20200717,HI,1360301.0,0.0,133.57337824496196,1.617289114688587,7439.823980133809,717,2020-07-17
4491,20200717,GA,9687653.0,0.2890276932916569,211.1553747847905,32.32981197819534,12373.254904980598,717,2020-07-17
4490,20200717,FL,18801310.0,0.6914411814921407,346.5184074939459,26.12583910376458,15322.166380959627,717,2020-07-17
4489,20200717,DE,897934.0,0.0,416.51168125942445,58.022081801112336,16550.214158278894,717,2020-07-17
4488,20200717,DC,601723.0,0.4985682780947379,226.84856653310578,95.89129882022127,23533.58605205385,717,2020-07-17
4487,20200717,CT,3574097.0,0.19585366597493015,0.6994773784818934,122.99610223225615,17629.851680018757,717,2020-07-17
4486,20200717,CO,5029196.0,0.2783745155289235,217.49003220395466,32.112488755657964,10452.565380231752,717,2020-07-17
4485,20200717,CA,37253956.0,0.34895622897068973,345.17408030438435,20.064983165814656,16224.046112042437,717,2020-07-17
4484,20200717,AZ,6392017.0,1.423650781904992,245.05566865670102,40.40977988638015,11954.833662050649,717,2020-07-17
4482,20200717,AR,2915918.0,0.41153420638028915,229.94473781498655,12.105964571020174,13952.69002763452,717,2020-07-17
4481,20200717,AL,4779736.0,0.7322580159238921,250.13933823960153,26.46589686124924,11760.795993753629,717,2020-07-17
4480,20200717,AK,710231.0,0.0,336.791832516463,2.3935874384531233,23290.168973193227,717,2020-07-17
4479,20200718,WY,563626.0,0.0,6.919482067896086,4.258142811012977,7812.804945123185,718,2020-07-18
4478,20200718,WV,1852994.0,0.0,159.68751113063507,5.396671548855528,12170.08797653959,718,2020-07-18
4477,20200718,WI,5686986.0,0.17584006712870404,219.39565175648403,14.946405705939842,13517.56448846542,718,2020-07-18
4476,20200718,WA,6724540.0,0.1040963396752789,144.0544632049181,21.32487872776428,13656.250092943159,718,2020-07-18
4475,20200718,VT,625741.0,0.0,172.5953709282275,8.949389603685871,12856.117786752027,718,2020-07-18
4473,20200718,VA,8001024.0,0.14998080245728546,211.69790266845845,25.309260414666923,11214.36456133615,718,2020-07-18
4472,20200718,UT,2763885.0,0.28944764344392043,305.1501781007531,8.791972169609082,16507.19910560678,718,2020-07-18
4471,20200718,TX,25145561.0,0.5169898575736688,299.71095097063056,15.370506150171,11304.917794436959,718,2020-07-18
4470,20200718,TN,6346105.0,0.36242703201412524,362.11187807324336,13.204950122949432,18494.05265119313,718,2020-07-18
4469,20200718,SD,814180.0,0.0,156.4764548379965,14.24746370581444,11944.164681028766,718,2020-07-18
4468,20200718,SC,4625364.0,0.8431768829436992,186.32047121048203,24.538609285669196,12150.24374297893,718,2020-07-18
4467,20200718,RI,1052567.0,0.0,404.62982403970483,94.05577032150923,29767.89126012881,718,2020-07-18
4465,20200718,PA,12702379.0,0.11808811561991654,104.99607986818847,55.16289507658369,7972.734871160748,718,2020-07-18
4464,20200718,OR,3831074.0,0.0783070230436687,172.22324601404202,6.708301640740951,8634.471691228098,718,2020-07-18
4463,20200718,OK,3751351.0,0.15994237809258585,284.8840324459108,12.022335419959369,12681.59124539399,718,2020-07-18
4462,20200718,OH,11536504.0,0.17336274490088158,193.4034782114235,27.148605851478056,9868.119492699001,718,2020-07-18
4461,20200718,NY,19378102.0,0.056765105271919816,360.2881231608751,129.1922191347739,26159.765285578535,718,2020-07-18
4460,20200718,NV,2700551.0,0.3332653225212188,204.7730259491489,23.921044260967484,14165.146297922165,718,2020-07-18
4459,20200718,NM,2059179.0,0.14568913144510506,433.66798126826274,27.438119755494785,21964.96759145271,718,2020-07-18
4458,20200718,NJ,8791894.0,0.17061170209740928,142.42664891091727,176.20776592620427,20262.414446761984,718,2020-07-18
4457,20200718,NH,1316470.0,0.0,167.49337242778034,30.00448168207403,14968.59024512522,718,2020-07-18
4456,20200718,NE,1826341.0,0.1095085747951779,271.30749405505327,16.481040506674276,12656.508286240083,718,2020-07-18
4455,20200718,ND,672591.0,0.0,687.1932571205979,12.191658823861752,36499.44765838377,718,2020-07-18
4454,20200718,NC,9535483.0,0.24120435220743408,368.822428816663,17.08356042373522,14463.273648539878,718,2020-07-18
4453,20200718,MT,989415.0,0.0,149.07799052975747,3.7395834912549337,13328.987330897551,718,2020-07-18
4452,20200718,MS,2967297.0,0.47180986601610825,196.17180214855472,45.36114854697726,12714.770378563386,718,2020-07-18
4450,20200718,MO,5988927.0,0.15027733682511074,216.7333146655486,18.86815451248613,9198.242022318856,718,2020-07-18
4449,20200718,MN,5303925.0,0.09426980962211946,310.1665276186975,29.7515519167409,15761.195718265248,718,2020-07-18
4448,20200718,MI,9883640.0,0.09105956914658972,309.3192386610601,64.3892331165441,14732.203924869786,718,2020-07-18
4447,20200718,ME,1328361.0,0.15056148140452782,111.71661920215965,8.807846662164879,10157.555062215768,718,2020-07-18
4446,20200718,MD,5773552.0,0.15588324137376783,221.18099914922388,58.33497299409446,12487.73718501193,718,2020-07-18
4445,20200718,MA,6547629.0,0.25963596898969077,167.37356377400124,128.5808954661298,20909.82858069692,718,2020-07-18
4444,20200718,LA,4533372.0,0.0,0.0,77.40375155623673,23027.891820922705,718,2020-07-18
4443,20200718,KY,4339367.0,0.20740352221879368,163.18048231458644,15.37090547999282,11272.266208412426,718,2020-07-18
4442,20200718,KS,2853118.0,0.0,0.0,10.479762841915408,8739.666568294757,718,2020-07-18
4441,20200718,IN,6483802.0,0.2621918436127445,151.45434731042064,43.49299994046703,9476.769956886406,718,2020-07-18
4440,20200718,IL,12830632.0,0.14028927024015653,359.2886149333876,58.321367178171734,17252.25226629522,718,2020-07-18
4439,20200718,ID,1567582.0,0.2551700644687168,137.47287223252118,7.527516901827145,9035.316812772793,718,2020-07-18
4438,20200718,IA,3046355.0,0.09847834543249227,41.88612292395338,25.83415261845714,13252.854641038226,718,2020-07-18
4437,20200718,HI,1360301.0,0.07351314157675397,131.66203656396635,1.6908022562653413,7571.486016697774,718,2020-07-18
4435,20200718,GA,9687653.0,0.3716070342321303,341.9610508345004,32.70141901242747,12715.215955815098,718,2020-07-18
4434,20200718,FL,18801310.0,0.4786900487253282,272.42782550790344,26.604529152489906,15594.594206467527,718,2020-07-18
4433,20200718,DE,897934.0,0.22273351939006653,239.1044330652364,58.244815320502404,16789.31859134413,718,2020-07-18
4432,20200718,DC,601723.0,0.16618942603157932,556.4021983537276,96.05748824625284,24089.98825040758,718,2020-07-18
4431,20200718,CT,3574097.0,0.0,-3.8890942243593276,122.99610223225615,17625.962585794397,718,2020-07-18
4430,20200718,CO,5029196.0,0.0,177.78189595315038,32.112488755657964,10630.3472761849,718,2020-07-18
4429,20200718,CA,37253956.0,0.32211344212679055,330.4857073434027,20.38709660794145,16554.53181938584,718,2020-07-18
4428,20200718,AZ,6392017.0,2.299743570769602,122.59041238469798,42.70952345714976,12077.424074435346,718,2020-07-18
4426,20200718,AR,2915918.0,0.0,211.11704787308832,12.105964571020174,14163.80707550761,718,2020-07-18
4425,20200718,AL,4779736.0,0.4393548095543352,236.54026080101497,26.905251670803576,11997.336254554646,718,2020-07-18
4424,20200718,AK,710231.0,0.14079926108547783,415.21702094107405,2.534386699538601,23705.385994134303,718,2020-07-18
4423,20200719,WY,563626.0,0.0,3.193607108259733,4.258142811012977,7815.998552231445,719,2020-07-19
4422,20200719,WV,1852994.0,0.0,295.57570073081723,5.396671548855528,12465.663677270406,719,2020-07-19
4421,20200719,WI,5686986.0,0.017584006712870404,142.5711264279532,14.963989712652712,13660.135614893374,719,2020-07-19
4420,20200719,WA,6724540.0,0.14870905667896986,77.4922894354112,21.473587784443247,13733.742382378572,719,2020-07-19
4419,20200719,VT,625741.0,0.0,328.25082582090675,8.949389603685871,13184.368612572933,719,2020-07-19
4417,20200719,VA,8001024.0,0.024996800409547576,159.2171202086133,25.33425721507647,11373.581681544763,719,2020-07-19
4416,20200719,UT,2763885.0,0.0,238.14304864348554,8.791972169609082,16745.342154250266,719,2020-07-19
4415,20200719,TX,25145561.0,0.36984659041808615,356.639487979608,15.740352740589085,11661.557282416567,719,2020-07-19
4414,20200719,TN,6346105.0,0.078788485220462,372.59074660756477,13.283738608169893,18866.643397800697,719,2020-07-19
4413,20200719,SD,814180.0,0.24564592596231793,103.17128890417351,14.493109631776756,12047.33596993294,719,2020-07-19
4412,20200719,SC,4625364.0,0.4323984015095893,332.79542972185544,24.971007687178783,12483.039172700786,719,2020-07-19
4411,20200719,RI,1052567.0,0.0,305.25372731617085,94.05577032150923,30073.14498744498,719,2020-07-19
4409,20200719,PA,12702379.0,0.06298032833062216,115.34847133753449,55.225875404914305,8088.083342498283,719,2020-07-19
4408,20200719,OR,3831074.0,0.0783070230436687,125.21292984682626,6.78660866378462,8759.684621074926,719,2020-07-19
4407,20200719,OK,3751351.0,0.0,5.571326170225074,12.022335419959369,12687.162571564217,719,2020-07-19
4406,20200719,OH,11536504.0,0.36406176429185133,212.17866348418897,27.512667615769907,10080.29815618319,719,2020-07-19
4405,20200719,NY,19378102.0,0.06708603350317797,238.43408399852575,129.25930516827705,26398.19936957706,719,2020-07-19
4404,20200719,NV,2700551.0,0.037029480280135425,268.500761511262,23.95807374124762,14433.647059433428,719,2020-07-19
4403,20200719,NM,2059179.0,0.19425217526014008,406.278424556583,27.632371930754925,22371.246016009292,719,2020-07-19
4402,20200719,NJ,8791894.0,0.09099290778528495,110.1810372145069,176.29875883398958,20372.595483976493,719,2020-07-19
4401,20200719,NH,1316470.0,0.2278821393575243,239.048364186043,30.232363821431555,15207.638609311263,719,2020-07-19
4400,20200719,NE,1826341.0,0.0,68.44285924698619,16.481040506674276,12724.95114548707,719,2020-07-19
4399,20200719,ND,672591.0,0.0,804.6494823748757,12.191658823861752,37304.09714075865,719,2020-07-19
4398,20200719,NC,9535483.0,0.05243572874074654,164.86841830665526,17.13599615247597,14628.142066846536,719,2020-07-19
4397,20200719,MT,989415.0,0.0,129.36937483260309,3.7395834912549337,13458.356705730153,719,2020-07-19
4396,20200719,MS,2967297.0,0.30330634243892673,26.690958134625554,45.66445488941619,12741.461336698012,719,2020-07-19
4394,20200719,MO,5988927.0,-0.01669748186945675,136.9694437751537,18.851457030616668,9335.21146609401,719,2020-07-19
4393,20200719,MN,5303925.0,0.05656188577327168,324.778348110126,29.80811380251418,16085.974066375373,719,2020-07-19
4392,20200719,MI,9883640.0,0.02023545981035327,287.1512924388181,64.40946857635446,15019.355217308603,719,2020-07-19
4391,20200719,ME,1328361.0,0.0,188.8040976812779,8.807846662164879,10346.359159897047,719,2020-07-19
4390,20200719,MD,5773552.0,0.15588324137376783,325.6054505094957,58.49085623546822,12813.342635521427,719,2020-07-19
4389,20200719,MA,6547629.0,0.18327244869860526,116.31691410738146,128.7641679148284,21026.145494804303,719,2020-07-19
4388,20200719,LA,4533372.0,0.7499936029957391,559.4952278348213,78.15374515923246,23587.387048757526,719,2020-07-19
4387,20200719,KY,4339367.0,0.06913450740626456,57.91167237064761,15.440039987399084,11330.177880783072,719,2020-07-19
4386,20200719,KS,2853118.0,0.0,0.0,10.479762841915408,8739.666568294757,719,2020-07-19
4385,20200719,IN,6483802.0,0.030846099248558176,191.63139158166766,43.523846039715586,9668.401348468075,719,2020-07-19
4384,20200719,IL,12830632.0,0.03896924173337681,250.2838519567859,58.36033641990512,17502.536118252006,719,2020-07-19
4383,20200719,ID,1567582.0,0.0637925161171792,233.9271566016961,7.591309417944324,9269.24396937449,719,2020-07-19
4382,20200719,IA,3046355.0,0.22978280600914863,386.100766325658,26.06393542446629,13638.955407363881,719,2020-07-19
4381,20200719,HI,1360301.0,0.07351314157675397,120.56155218587651,1.7643153978420953,7692.047568883651,719,2020-07-19
4379,20200719,GA,9687653.0,0.05161208808779588,242.7110054416689,32.753031100515265,12957.926961256766,719,2020-07-19
4378,20200719,FL,18801310.0,0.4733712704061579,375.78764458434017,27.07790042289606,15970.381851051869,719,2020-07-19
4377,20200719,DE,897934.0,0.0,249.23880819748445,58.244815320502404,17038.557399541616,719,2020-07-19
4376,20200719,DC,601723.0,0.0,466.9922871487379,96.05748824625284,24556.980537556316,719,2020-07-19
4375,20200719,CT,3574097.0,0.0,759.9681821730076,122.99610223225615,18385.930767967406,719,2020-07-19
4374,20200719,CO,5029196.0,0.0,179.92935650151637,32.112488755657964,10810.276632686418,719,2020-07-19
4373,20200719,CA,37253956.0,0.24158508159509287,321.13099612830376,20.628681689536542,16875.66281551414,719,2020-07-19
4372,20200719,AZ,6392017.0,0.4849799366929093,218.83546304711015,43.194503393842666,12296.259537482456,719,2020-07-19
4370,20200719,AR,2915918.0,0.1371780687934297,211.4599930450719,12.243142639813604,14375.267068552683,719,2020-07-19
4369,20200719,AL,4779736.0,0.020921657597825487,229.00846406579777,26.9261733284014,12226.344718620443,719,2020-07-19
4368,20200719,AK,710231.0,0.0,654.2941662642155,2.534386699538601,24359.68016039852,719,2020-07-19
4367,20200720,WY,563626.0,0.0,10.822779644657983,4.258142811012977,7826.821331876102,720,2020-07-20
4366,20200720,WV,1852994.0,0.0,215.43512823031267,5.396671548855528,12681.09880550072,720,2020-07-20
4365,20200720,WI,5686986.0,0.03516801342574081,123.36939109749873,14.999157726078455,13783.50500599087,720,2020-07-20
4364,20200720,WA,6724540.0,0.04461271700369096,263.6165447748099,21.51820050144694,13997.35892715338,720,2020-07-20
4363,20200720,VT,625741.0,0.0,218.62080317575482,8.949389603685871,13402.989415748689,720,2020-07-20
4361,20200720,VA,8001024.0,0.04999360081909515,93.71300473539387,25.384250815895566,11467.294686280156,720,2020-07-20
4360,20200720,UT,2763885.0,0.14472382172196022,238.14304864348554,8.936695991331042,16983.485202893753,720,2020-07-20
4359,20200720,TX,25145561.0,0.24656439361205743,207.55154359053674,15.986917134201141,11869.108826007103,720,2020-07-20
4358,20200720,TN,6346105.0,0.0630307881763696,281.5900461779312,13.346769396346264,19148.23344397863,720,2020-07-20
4357,20200720,SD,814180.0,0.0,69.64062001031714,14.493109631776756,12116.976589943255,720,2020-07-20
4356,20200720,SC,4625364.0,0.19457928067931518,236.30572642499052,25.165586967858097,12719.344899125776,720,2020-07-20
4355,20200720,RI,1052567.0,0.47502914303792537,251.4804283242777,94.53079946454714,30324.625415769257,720,2020-07-20
4353,20200720,PA,12702379.0,0.02361762312398331,98.67442941200227,55.249493028038295,8186.757771910286,720,2020-07-20
4352,20200720,OR,3831074.0,0.052204682029112465,116.25982687883347,6.838813345813733,8875.94444795376,720,2020-07-20
4351,20200720,OK,3751351.0,0.026657063015430974,4.4783865865924035,12.0489924829748,12691.64095815081,720,2020-07-20
4350,20200720,OH,11536504.0,0.1300220586756612,164.67727138134742,27.642689674445567,10244.975427564537,720,2020-07-20
4349,20200720,NY,19378102.0,0.0412837129250326,254.62762039336982,129.3005888812021,26652.82698997043,720,2020-07-20
4348,20200720,NV,2700551.0,0.037029480280135425,208.58706241800286,23.995103221527756,14642.23412185143,720,2020-07-20
4347,20200720,NM,2059179.0,0.09712608763007004,415.26258766236447,27.729498018384998,22786.508603671657,720,2020-07-20
4346,20200720,NJ,8791894.0,0.11374113473160617,133.49796983448618,176.4124999687212,20506.093453810976,720,2020-07-20
4345,20200720,NH,1316470.0,0.0,227.95810007064347,30.232363821431555,15435.596709381907,720,2020-07-20
4344,20200720,NE,1826341.0,0.0,136.61194705698443,16.481040506674276,12861.563092544055,720,2020-07-20
4343,20200720,ND,672591.0,0.0,819.0713226909072,12.191658823861752,38123.16846344956,720,2020-07-20
4342,20200720,NC,9535483.0,0.08389716598519446,304.37891819428546,17.219893318461164,14932.520985040821,720,2020-07-20
4341,20200720,MT,989415.0,0.20213964817594235,594.5937751095344,3.9417231394308754,14052.950480839687,720,2020-07-20
4340,20200720,MS,2967297.0,0.1011021141463089,400.9709847042612,45.7655570035625,13142.432321402273,720,2020-07-20
4338,20200720,MO,5988927.0,0.05009244560837024,214.27878483073846,18.90154947622504,9549.490250924748,720,2020-07-20
4337,20200720,MN,5303925.0,0.07541584769769558,268.1410464891566,29.88352965021187,16354.115112864529,720,2020-07-20
4336,20200720,MI,9883640.0,0.07082410933623644,225.92890878259425,64.4802926856907,15245.284126091197,720,2020-07-20
4335,20200720,ME,1328361.0,0.0,134.37612215354108,8.807846662164879,10480.735282050588,720,2020-07-20
4334,20200720,MD,5773552.0,0.08660180076320435,164.4394992891724,58.57745803623143,12977.782134810597,720,2020-07-20
4333,20200720,MA,6547629.0,0.03054540811643421,266.2032317347241,128.79471332294483,21292.348726539025,720,2020-07-20
4332,20200720,LA,4533372.0,0.639700426084601,741.6113215504927,78.79344558531706,24328.998370308018,720,2020-07-20
4331,20200720,KY,4339367.0,0.023044835802088184,32.49321848094434,15.463084823201173,11362.671099264016,720,2020-07-20
4330,20200720,KS,2853118.0,0.28039499242583027,426.8312772202201,10.760157834341236,9166.497845514978,720,2020-07-20
4329,20200720,IN,6483802.0,0.046269148872837264,135.4143757011704,43.570115188588424,9803.815724169244,720,2020-07-20
4328,20200720,IL,12830632.0,0.04676309008005217,269.6515650982742,58.40709950998517,17772.187683350283,720,2020-07-20
4327,20200720,ID,1567582.0,0.0,107.87314475415003,7.591309417944324,9377.117114128638,720,2020-07-20
4326,20200720,IA,3046355.0,0.09847834543249227,100.21812953513297,26.16241376989878,13739.173536899016,720,2020-07-20
4325,20200720,HI,1360301.0,0.0,97.11086002289198,1.7643153978420953,7789.158428906544,720,2020-07-20
4323,20200720,GA,9687653.0,0.030967252852677523,190.57247405537748,32.78399835336794,13148.499435312144,720,2020-07-20
4322,20200720,FL,18801310.0,0.4893276053636688,263.09336955775956,27.567228028259734,16233.475220609627,720,2020-07-20
4321,20200720,DE,897934.0,0.0,0.0,58.244815320502404,17038.557399541616,720,2020-07-20
